Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207	2/41	0.0050954211714329	0.0271386562391539	0	0	20.41948717948718	107.8029050895456	GRM4;GRM1
Reactome_2022	PLC Beta Mediated Events R-HSA-112043	2/47	0.0066508440161801	0.0339470163325859	0	0	17.691555555555556	88.6879716765397	GNAQ;PLCB1
Reactome_2022	Sensory Perception Of Taste R-HSA-9717189	2/47	0.0066508440161801	0.0339470163325859	0	0	17.691555555555556	88.6879716765397	GRM4;GRM1
Reactome_2022	EPH-ephrin Mediated Repulsion Of Cells R-HSA-3928665	2/49	0.007211423458848	0.0360571172942402	0	0	16.937021276595743	83.53489495510101	NCSTN;FYN
Reactome_2022	G-protein Mediated Events R-HSA-112040	2/52	0.0080909972435835	0.0396458864935594	0	0	15.9184	76.67898512112798	GNAQ;PLCB1
Reactome_2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	5/496	0.0091683411673352	0.0440439918822969	0	0	4.215669281102397	19.779915658616368	NCSTN;PTK2B;FYN;GRIN2B;CDK5R1
Reactome_2022	NCAM Signaling For Neurite Out-Growth R-HSA-375165	2/57	0.0096583296055582	0.0455055914108034	0	0	14.467636363636364	67.1288860286495	PRNP;FYN
Reactome_2022	Semaphorin Interactions R-HSA-373755	2/64	0.0120597924097584	0.0557480969885061	0	0	12.82967741935484	56.67995347918715	FYN;CDK5R1
Reactome_2022	Activated NTRK2 Signals Thru CDK5 R-HSA-9032845	1/5	0.0129337430598204	0.057613946357382	0	0	97.76470588235294	425.072693906196	CDK5R1
Reactome_2022	Reelin Signaling Pathway R-HSA-8866376	1/5	0.0129337430598204	0.057613946357382	0	0	97.76470588235294	425.072693906196	FYN
Reactome_2022	Peptide Ligand-Binding Receptors R-HSA-375276	3/196	0.014406806791202	0.0620726382845808	0	0	6.266786507349053	26.57151626993125	APP;SSTR1;CX3CL1
Reactome_2022	trans-Golgi Network Vesicle Budding R-HSA-199992	2/71	0.0146947470224721	0.0620726382845808	0	0	11.524057971014493	48.63458075413379	APP;HOMER2
Reactome_2022	Diseases Of Programmed Cell Death R-HSA-9645723	2/71	0.0146947470224721	0.0620726382845808	0	0	11.524057971014493	48.63458075413379	APP;CDK5R1
Reactome_2022	FLT3 Signaling Thru SRC Family Kinases R-HSA-9706374	1/6	0.0155007440273006	0.0643674963845535	0	0	78.2078431372549	325.8817006096059	FYN
Reactome_2022	Hemostasis R-HSA-109582	5/576	0.0166303907910571	0.0679074290634835	0	0	3.610127808622424	14.78897335870304	APP;DAGLA;GNAQ;FYN;DAGLB
Reactome_2022	Amyloid Fiber Formation R-HSA-977225	2/79	0.0179806467398736	0.0722173516601484	0	0	10.322597402597404	41.480937332632976	APP;NCSTN
Reactome_2022	Formyl Peptide Receptors Bind Formyl Peptides And Many Other Ligands R-HSA-444473	1/8	0.0206151221986894	0.0789172646668581	0	0	55.85714285714285	216.82236865801656	APP
Reactome_2022	Nef And Signal Transduction R-HSA-164944	1/8	0.0206151221986894	0.0789172646668581	0	0	55.85714285714285	216.82236865801656	FYN
Reactome_2022	Noncanonical Activation Of NOTCH3 R-HSA-9017802	1/8	0.0206151221986894	0.0789172646668581	0	0	55.85714285714285	216.82236865801656	NCSTN
Reactome_2022	Opioid Signaling R-HSA-111885	2/88	0.0220119259823979	0.0829680287028844	0	0	9.238139534883722	35.254319100503075	GNAQ;PLCB1
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	2/93	0.0243983584555714	0.0905696639638636	0	0	8.728351648351648	32.41045945904038	PTK2B;FYN
Reactome_2022	Regulated Proteolysis Of p75NTR R-HSA-193692	1/11	0.0282378723956638	0.1017393931902595	0	0	39.09411764705882	139.4522833938583	NCSTN
Reactome_2022	NOTCH4 Activation And Transmission Of Signal To Nucleus R-HSA-9013700	1/11	0.0282378723956638	0.1017393931902595	0	0	39.09411764705882	139.4522833938583	NCSTN
Reactome_2022	Signaling By VEGF R-HSA-194138	2/102	0.0289467813821827	0.101859862028027	0	0	7.9392	28.12299846463146	PTK2B;FYN
Reactome_2022	PECAM1 Interactions R-HSA-210990	1/12	0.030765835877853	0.101859862028027	0	0	35.53832442067736	123.7213609818225	FYN
Reactome_2022	Platelet Adhesion To Exposed Collagen R-HSA-75892	1/12	0.030765835877853	0.101859862028027	0	0	35.53832442067736	123.7213609818225	FYN
Reactome_2022	Glutathione Synthesis And Recycling R-HSA-174403	1/12	0.030765835877853	0.101859862028027	0	0	35.53832442067736	123.7213609818225	PRNP
Reactome_2022	CD28 Dependent Vav1 Pathway R-HSA-389359	1/12	0.030765835877853	0.101859862028027	0	0	35.53832442067736	123.7213609818225	FYN
Reactome_2022	Interleukin-2 Signaling R-HSA-9020558	1/12	0.030765835877853	0.101859862028027	0	0	35.53832442067736	123.7213609818225	PTK2B
Reactome_2022	Phase II - Conjugation Of Compounds R-HSA-156580	2/107	0.0316090355235233	0.1032561827101764	0	0	7.559238095238095	26.11196886622433	PRNP;SULT1A4
Reactome_2022	Advanced Glycosylation Endproduct Receptor Signaling R-HSA-879415	1/13	0.0332873496068505	0.1045564186369023	0	0	32.57516339869281	110.83952930563026	APP
Reactome_2022	Signal Regulatory Protein Family Interactions R-HSA-391160	1/13	0.0332873496068505	0.1045564186369023	0	0	32.57516339869281	110.83952930563026	PTK2B
Reactome_2022	FCGR Activation R-HSA-2029481	1/13	0.0332873496068505	0.1045564186369023	0	0	32.57516339869281	110.83952930563026	FYN
Reactome_2022	DCC Mediated Attractive Signaling R-HSA-418885	1/14	0.035802429669446	0.1082912996174602	0	0	30.06787330316742	100.11818602041404	FYN
Reactome_2022	Role Of LAT2/NTAL/LAB On Calcium Mobilization R-HSA-2730905	1/14	0.035802429669446	0.1082912996174602	0	0	30.06787330316742	100.11818602041404	FYN
Reactome_2022	SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955	1/14	0.035802429669446	0.1082912996174602	0	0	30.06787330316742	100.11818602041404	FYN
Reactome_2022	EPHA-mediated Growth Cone Collapse R-HSA-3928663	1/15	0.0383110921224364	0.1144660679267918	0	0	27.9187675070028	91.07146109214372	FYN
Reactome_2022	Cell-Cell Communication R-HSA-1500931	2/120	0.038959796316744	0.1149341549596934	0	0	6.722033898305085	21.814512647397663	PTK2B;FYN
Reactome_2022	NLRP3 Inflammasome R-HSA-844456	1/16	0.040813352985687	0.1149341549596934	0	0	26.0562091503268	83.34719406663498	APP
Reactome_2022	Regulation Of KIT Signaling R-HSA-1433559	1/16	0.040813352985687	0.1149341549596934	0	0	26.0562091503268	83.34719406663498	FYN
Reactome_2022	Sema3A PAK Dependent Axon Repulsion R-HSA-399954	1/16	0.040813352985687	0.1149341549596934	0	0	26.0562091503268	83.34719406663498	FYN
Reactome_2022	NRIF Signals Cell Death From Nucleus R-HSA-205043	1/16	0.040813352985687	0.1149341549596934	0	0	26.0562091503268	83.34719406663498	NCSTN
Reactome_2022	Regulation Of Signaling By CBL R-HSA-912631	1/18	0.0457987338494677	0.1260751662148269	0	0	22.988465974625143	70.88490801561363	FYN
Reactome_2022	Ephrin Signaling R-HSA-3928664	1/18	0.0457987338494677	0.1260751662148269	0	0	22.988465974625143	70.88490801561363	FYN
Reactome_2022	Ras Activation Upon Ca2+ Influx Thru NMDA Receptor R-HSA-442982	1/19	0.0482818857194643	0.1299896923216348	0	0	21.71023965141612	65.79719781355674	GRIN2B
Reactome_2022	Signaling By KIT In Disease R-HSA-9669938	1/19	0.0482818857194643	0.1299896923216348	0	0	21.71023965141612	65.79719781355674	FYN
Reactome_2022	G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217	1/20	0.0507586997365511	0.1337191552199466	0	0	20.56656346749226	61.30218505418602	PLCB1
Reactome_2022	CD209 (DC-SIGN) Signaling R-HSA-5621575	1/20	0.0507586997365511	0.1337191552199466	0	0	20.56656346749226	61.30218505418602	FYN
Reactome_2022	Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	3/327	0.0532071766057336	0.1344448657430518	0	0	3.708238851095994	10.878348555017778	APP;SSTR1;CX3CL1
Reactome_2022	CTLA4 Inhibitory Signaling R-HSA-389513	1/21	0.0532291917431674	0.1344448657430518	0	0	19.537254901960782	57.30566631783699	FYN
Reactome_2022	Inflammasomes R-HSA-622312	1/21	0.0532291917431674	0.1344448657430518	0	0	19.537254901960782	57.30566631783699	APP
Reactome_2022	NOTCH2 Activation And Transmission Of Signal To Nucleus R-HSA-2979096	1/21	0.0532291917431674	0.1344448657430518	0	0	19.537254901960782	57.30566631783699	NCSTN
Reactome_2022	Cytosolic Sulfonation Of Small Molecules R-HSA-156584	1/22	0.0556933775463978	0.1378270454431058	0	0	18.605975723622784	53.732086291886986	SULT1A4
Reactome_2022	Nephrin Family Interactions R-HSA-373753	1/22	0.0556933775463978	0.1378270454431058	0	0	18.605975723622784	53.732086291886986	FYN
